2059,Entertainment: Film,medium,In welchem Jahr wurde der erste Transformers-Film veröffentlicht?,1986,2007,1984,2009,2022-09-03 11:47:20.0,2022-09-03 11:47:20.0
2060,Mythology,easy,"Der Name der griechischen Göttin wurde für den Zwergplaneten gewählt, der unter Astronomen für Unstimmigkeiten bei der Klassifizierung von Pluto verantwortlich ist.",Eris,Charon,Ceres,Dysnomie,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2061,Entertainment: Music,hard,"Welcher dieser Künstler hat den Song ""Faded"" von Alan Walker NICHT geremixt?",Skrillex,Tiësto,Slushii,Dash Berlin,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2062,Entertainment: Video Games,easy,Welche Zutat wird NICHT zum Herstellen eines Kuchens in Minecraft verwendet?,Brot,Weizen,Milch,Ei,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2063,Sports,medium,Welches Land ist Gastgeber der FIFA Fussball-Weltmeisterschaft 2022?,Katar,Uganda,Vietnam,Bolivien,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2064,Entertainment: Music,hard,Wie heißt das 2016 veröffentlichte Mixtape des venezolanischen Elektronikproduzenten Arca?,Entrañas,&&&&&&,Schaf,Xen,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2065,Entertainment: Japanese Anime & Manga,easy,"Was wollen die Helden in ""Inuyasha"" sammeln?",Juwelensplitter,Drachenkugeln,Rave-Steine,Heilige Steine,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2066,Entertainment: Television,easy,Was ist das Lieblingsfrühstück von Eleven in der Serie Stranger Things?,Eggo Waffeln,Toast,Captain Crunch,Speck und Eier,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2067,Entertainment: Japanese Anime & Manga,hard,"In welchem Jahr wurde ""JoJo's Bizarre Adventure: Phantom Blood"" erstmals veröffentlicht?",1987,2013,1983,1995,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2068,Science & Nature,easy,Welches der folgenden Blutgefäße transportiert sauerstoffarmes Blut?,Pulmonalarterie,Pulmonalvene,Aorta,Koronararterie,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2069,Geography,hard,In welchem Land ist Ficken ein Dorf?,Österreich,Deutschland,Schweiz,Tschechische Republik,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2070,Mythology,easy,Wer war in den meisten Überlieferungen die Frau von Zeus?,Hera,Aphrodite,Athena,Hestia,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2071,Entertainment: Video Games,easy,In welchem Jahr wurde Hearthstone veröffentlicht?,2014,2011,2013,2012,2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2072,History,medium,"Wie lautet die Eselsbrücke, um sich an die Schicksale der Ehefrauen von Heinrich VIII. zu erinnern?","Geschieden, enthauptet, gestorben, geschieden, enthauptet, überlebt","Enthauptet, Gestorben, Geschieden, Geschieden, Enthauptet, Überlebt","Gestorben, enthauptet, geschieden, geköpft, überlebt, geschieden","Überlebt, enthauptet, gestorben, geschieden, geschieden, enthauptet",2022-09-03 11:47:21.0,2022-09-03 11:47:21.0
2073,Entertainment: Television,hard,Wie lautet der Name von Spocks Vater in Star Trek?,Sarek,Tuvok,T'Pal,Surak,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2074,Celebrities,medium,"Wie viel Gewicht hat Chris Pratt für seine Rolle als Star-Lord in ""Guardians of the Galaxy"" verloren?",60 Pfund,30 Pfund,50 Pfund,70 Pfund,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2075,Entertainment: Television,medium,"Wer ist der Schauspieler von Robbie Rotten in der Fernsehserie ""Lazy Town""?",Stefán Stefánsson,Adam Sandler,Magnús Scheving,Stephen Carl,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2076,Entertainment: Music,medium,Welches dieser Lieder ist KEIN Song von Pegboard Nerds?,WiFi-Tränen,Die Sache mit dem Sumpf,Emoji,BAMF,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2077,Science: Computers,hard,Welcher RAID-Array-Typ ist mit der Datenspiegelung verbunden?,RAID 1,RAID 0,RAID 10,RAID 5,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2078,Geography,medium,Was ist die Hauptstadt von Neuseeland?,Wellington,Auckland,Christchurch,Melbourne,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2079,Entertainment: Video Games,medium,"Womit belohnt dich das Spiel in ""Call of Duty: Zombies"" traditionell für das Abschließen einer Bossrunde?",Max Munition,Eine Pack-A-Punched Waffe,Todesmaschine,Affenbomben,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2080,Entertainment: Video Games,medium,"Welches Tier ist in ""Bloons TD Battles"" zu sehen?",Affen,Alligatoren,Tauben,Eidechsen,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2081,Entertainment: Television,easy,Welche der folgenden Personen gewann die erste Staffel von American Idol im Jahr 2002?,Kelly Clarkson,Justin Guarini,Ruben Studdard,Chris Daughtry,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2082,Animals,hard,"Welcher der folgenden Namen ist ein anderer Name für die ""Poecilotheria Metallica Tarantula""?",Gooty,Trichter,Silberner Streifen,Woebegone,2022-09-03 11:47:22.0,2022-09-03 11:47:22.0
2083,Geography,easy,Was ist die Hauptstadt von Südkorea?,Seoul,Pjöngjang,Taegu,Kitakyushu,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2084,Entertainment: Video Games,medium,"In den 1980er Jahren gab es einen Dienst namens Gameline, mit dem man Spiele auf welche Konsole herunterladen konnte?",Atari 2600,Sega Genesis,Nintendo Entertainment System,ColecoVision,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2085,General Knowledge,easy,"In welchem Land, Japan nicht mitgerechnet, leben die meisten Menschen japanischer Abstammung?",Brasilien,China,Südkorea,Vereinigte Staaten von Amerika,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2086,General Knowledge,medium,Welches Land hat die meisten Trappistenbrauereien?,Belgien,Niederlande,Frankreich,USA,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2087,Sports,medium,Welcher NBA-Spieler wurde in der Saison 1999-2000 zum wertvollsten Spieler gewählt?,Shaquille O'Neal,Allen Iverson,Kobe Bryant,Paul Pierce,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2088,General Knowledge,easy,Welches Tierkreiszeichen wird durch eine Waage dargestellt?,Waage,Widder,Capricorn,Schütze,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2089,Geography,medium,Wie viele Staaten gibt es in Australien?,6,7,8,5,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2090,Sports,easy,Welches Land wird die FIFA Fussball-Weltmeisterschaft 2022 ausrichten?,Katar,USA,Japan,Schweiz,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2091,Sports,easy,Welcher Spieler hält den NHL-Rekord von 2.857 Punkten?,Wayne Gretzky,Mario Lemieux,Sidney Crosby,Gordie Howe,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2092,Entertainment: Musicals & Theatres,hard,"Welches dieser Stücke wurde bekanntlich erst posthum aufgeführt, nachdem der Autor Selbstmord begangen hatte?",4.48 Psychose,Hamilton,Viel Lärm um nichts,Die Geburtstagsfeier,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2093,History,medium,"Während welcher Kampagne im Amerikanischen Bürgerkrieg gruben Unionstruppen einen Tunnel unter den Truppen der Konföderierten, um Sprengstoff unter ihnen zu zünden?",Belagerung von Petersburg,Belagerung von Vicksburg,Antietam-Kampagne,Gettysburg Campagin,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2094,Entertainment: Video Games,medium,"Wie viele aufeinanderfolgende Kills braucht man in Call of Duty: Modern Warfare 2, um den Killstreak ""Tactical Nuke"" zu erhalten?",25,20,30,35,2022-09-03 11:47:23.0,2022-09-03 11:47:23.0
2095,Science: Mathematics,medium,Wie viele Bücher sind in Euklids Elementen der Geometrie?,13,8,10,17,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2096,Science: Mathematics,hard,Welcher der folgenden berühmten Mathematiker starb im Alter von 20 Jahren bei einem Duell?,Galois,Abel,Euler,Gauß,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2097,Entertainment: Film,medium,Welcher der folgenden Filme wurde NICHT von Quentin Tarantino gedreht?,Von der Abenddämmerung bis zur Morgendämmerung,Jackie Brown,Pulp Fiction,Reservoir Dogs,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2098,General Knowledge,easy,Welche der folgenden Universitäten gehört nicht zur Ivy League?,Stanford,Universität von Pennsylvania,Harvard,Princeton,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2099,Science & Nature,hard,Was verursacht das Geräusch eines Herzschlags?,Verschließen der Herzklappen,Kontraktion der Herzkammern,"Blut, das das Herz verlässt",Entspannung der Herzkammern,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2100,Entertainment: Books,easy,"Wie hieß Sir Händel ursprünglich in ""Die Eisenbahnserie"" und ihrem animierten Gegenstück ""Thomas und seine Freunde""?",Falke,Eagle,Kyte,Schwalbe,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2101,Entertainment: Film,hard,"Wie heißen die beiden Elfen in dem Weihnachtsfilm ""Das Jahr ohne Weihnachtsmann"" von 1974, die Mrs. Claus helfen, Weihnachten zu retten?",Jingle & Jangle,Buddy & Bobby,Holly & Jolly,Schneeflocke & Eiszapfen,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2102,Mythology,hard,"Talos, der mythische bronzene Riesenmann, war der Beschützer welcher Insel?",Kreta,Sardinien,Sizilien,Zypern,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2103,Entertainment: Video Games,easy,Wer hat die digitale Vertriebsplattform Steam geschaffen?,Ventil,Pixeltail Spiele,Ubisoft,Electronic Arts,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2104,Entertainment: Music,medium,Welcher M83 war im Radio von Grand Theft Auto V zu hören?,Mitternachtsstadt,Outro,Wiedersehen,Warte,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2105,History,easy,Welcher dieser Orte war kein Strandlandeplatz bei der Invasion der Normandie?,Silber,Gold,Juno,Schwert,2022-09-03 11:47:24.0,2022-09-03 11:47:24.0
2106,Entertainment: Television,hard,"Die Titelmelodie für die beliebte Science-Fiction-Serie ""Doctor Who"" wurde von wem komponiert?",Ron Grainer,Murray Gold,Delia Derbyshire,Peter Howell,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2107,Sports,easy,"In welcher Sportart wird ein ""Federball"" verwendet?",Badminton,Tischtennis,Rugby,Cricket,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2108,History,medium,"Wer war der erste Entdecker, der nach Nordamerika segelte?",Leif Erikson,Christoph Kolumbus,Amerigo Vespucci,Ferdinand Magellan,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2109,Mythology,medium,"Der Hippogreif, nicht zu verwechseln mit dem Greif, ist eine magische Kreatur mit der vorderen Hälfte eines Adlers und der hinteren Hälfte von was?",Ein Pferd,Ein Drache,Ein Tiger,Ein Löwe,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2110,Entertainment: Film,medium,In welchem Film von 1955 spielt Frank Sinatra den Nathan Detroit?,Guys and Dolls,Die Anker sind gelichtet,Von hier bis in die Ewigkeit,High Society,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2111,Science & Nature,easy,Welches Gas macht etwa 78% der Erdatmosphäre aus?,Stickstoff,Sauerstoff,Argon,Kohlendioxid,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2112,Entertainment: Video Games,medium,Was ist die erste Videospielkonsole der Welt?,Magnavox Odyssey,Coleco Telstar,Nintendo Color TV Spiel,Atari 2600,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2113,History,medium,Welche der folgenden Schlachten wird oft als Beginn des Untergangs des Weströmischen Reiches angesehen?,Schlacht von Adrianopel,Schlacht von Thessaloniki,Schlacht von Pollentia,Schlacht von Konstantinopel,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2114,Entertainment: Video Games,easy,"Wann wurde das Spiel ""Portal 2"" veröffentlicht?",2011,2014,2009,2007,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2115,Entertainment: Video Games,easy,Wer ist der Schöpfer der Super Smash Bros. Serie?,Masahiro Sakurai,Reggie Fils-Aimé,Bill Trinen,Hideo Kojima,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2116,Entertainment: Film,easy,Was ist der älteste Disney-Film?,Schneewittchen und die sieben Zwerge,Pinocchio,Dumbo,Fantasia,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2117,Entertainment: Film,medium,"Im Film ""Der Zauberer von Oz"" aus dem Jahr 1939 gab es ein Pferd, das die Farbe wechselte. Welches Material wurde verwendet, um diesen Effekt zu erzielen?",Gelatine,Färben,Farbe,CGI-Effekt,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2118,Vehicles,hard,Welches Auto ist das erste serienmäßig hergestellte Hybridfahrzeug?,Toyota Prius,Chevrolet Volt,Honda Fit,Peugeot 308 R HYbrid,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2119,Entertainment: Television,easy,Guy's Grocery Games wird von welchem Moderator moderiert?,Guy Fieri,Guy Martin,Guy Ritchie,Ainsley Harriott,2022-09-03 11:47:25.0,2022-09-03 11:47:25.0
2120,History,medium,An welchem Datum wurde Adolf Hitler geboren?,"April 20, 1889","Juni 12, 1889",6. Februar 1889,"April 16, 1889",2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2121,History,medium,"Josef Stalin hatte eine kriminelle Vergangenheit, die was?",Züge ausrauben,Auftragsmord,Steuerhinterziehung,Identitätsbetrug,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2122,Entertainment: Video Games,medium,Wann wurde Final Fantasy XV veröffentlicht?,29. November 2016,25. Oktober 2016,31. Dezember 2016,30. November 2016,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2123,Geography,easy,"Wie heißt die Halbinsel, auf der Spanien und Portugal liegen?",Iberische Halbinsel,Europäische Halbinsel,Peloponnesische Halbinsel,Skandinavische Halbinsel,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2124,Vehicles,hard,Welcher Motor steckt im Lexus SC400?,1UZ-FE,2JZ-GTE,7M-GTE,5M-GE,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2125,Science: Computers,medium,Wie schnell ist USB 3.1 Gen 2 theoretisch?,10 Gb/s,5 Gb/s,8 Gb/s,1 Gb/s,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2126,Entertainment: Video Games,hard,Welches dieser Pokémon kann nicht surfen lernen?,Arbok,Linoone,Tauros,Nidoking,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2127,History,medium,Was war die blutigste eintägige Schlacht während des Amerikanischen Bürgerkriegs?,Die Schlacht von Antietam,Die Belagerung von Vicksburg,Die Schlacht von Gettysburg,Die Schlachten von Chancellorsville,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2128,Entertainment: Japanese Anime & Manga,medium,"In welchem Jahr wurde ""Attack on Titan"" Staffel 2 erstmals ausgestrahlt?",2017,2018,2019,2020,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2129,General Knowledge,hard,"Welches Produkt hat Nokia, das Telekommunikationsunternehmen, ursprünglich verkauft?",Papier,Telefone,Computer,Prozessoren,2022-09-03 11:47:26.0,2022-09-03 11:47:26.0
2130,Entertainment: Video Games,medium,"Wann wurde der Videospielverlag ""Ubisoft"" gegründet?",März 1986,April 1990,Juni 2001,August 1956,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2131,Entertainment: Video Games,medium,"Wie heißt die Mutter von Cream the Rabbit in der ""Sonic the Hedgehog""-Serie?",Vanille,Pfirsich,Erdbeere,Minze,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2132,Entertainment: Video Games,hard,"Welche zwei Elemente werden in ""Magicka"" kombiniert, um den Zauberspruch ""Nullify"" zu sprechen?",Arkan + Schild,Blitz + Schild,Blitz + Leben,Arkan + Leben,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2133,Entertainment: Music,easy,Auf welchem Beatles-Album ist KEINES der Bandmitglieder auf dem Cover abgebildet?,Die Beatles (Weißes Album),Rubber Soul,Abbey Road,Magical Mystery Tour,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2134,Politics,hard,Welcher von ihnen war ein offizieller Kandidat bei den britischen Parlamentswahlen 2017?,Lord Buckethead,James Francis,Robert Wimbledon,Sir Crumpetsby,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2135,Geography,medium,Welcher der folgenden Flüsse ist der längste in Europa?,Wolga,Donau,Ural,Dnjepr,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2136,Celebrities,hard,"Welche Schule in Surrey, England, hat Steve Backshall besucht?",Collingwood College,Tomlinscote Schule,Kings International College,Lyndhurst Schule,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2137,Entertainment: Board Games,medium,"Europa Universalis ist ein Strategie-Videospiel, das auf welchem französischen Brettspiel basiert?",Europa Universalis,Europa und das Universum,Europa!,Macht in Europa,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2138,History,medium,"Wie heißt das Schiff, das nur wenige Meilen von der RMS Titanic entfernt war, als sie am 14. April 1912 einen Eisberg rammte?",Kalifornisch,Carpathia,Cristol,Handel,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2139,Entertainment: Film,medium,Wie lautet der Vorname von Jasons Mutter in der Serie Freitag der 13.,Pamela,Maria,Christine,Angeline,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2140,Geography,easy,Die Alpen sind ein Gebirge auf welchem Kontinent?,Europa,Nord-Amerika,Asien,Afrika,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2141,Entertainment: Japanese Anime & Manga,hard,Von wem wurde Cocytus im Overlord-Anime gemacht?,Warrior Takemikazuchi,Peroroncino,Ulbert Alain Geisel,Bukubukuchagama,2022-09-03 11:47:27.0,2022-09-03 11:47:27.0
2142,General Knowledge,hard,Wie viele Noten gibt es auf einem normalen Flügel?,88,98,108,78,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2143,Sports,easy,Wann wurde der FC Schalke 04 gegründet?,1904,1909,2008,1999,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2144,Entertainment: Music,hard,Artis Leon Ivey Jr. ist besser bekannt als welcher Rap-Künstler?,Coolio,Dr. Dre,Snoop Dogg,Eis T,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2145,Sports,medium,Wer war der beste Torschütze der englischen Fußballnationalmannschaft?,Wayne Rooney,David Beckham,Steven Gerrard,Michael Owen,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2146,General Knowledge,easy,"Welches ist der Planet, der der Sonne unseres Sonnensystems am nächsten ist?",Quecksilber,Mars,Jupiter,Erde,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2147,Entertainment: Video Games,easy,"Welche der folgenden Klassen ist eine Klasse in dem Spiel ""Hearthstone""?",Priester,Salbei,Kleriker,Mönch,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2148,General Knowledge,hard,Was ist das am häufigsten verwendete Substantiv in der englischen Sprache?,Zeit,Zuhause,Wasser,Mann,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2149,Science & Nature,medium,Welche der folgenden Möglichkeiten gehört nicht zu den Phasen der Mitose?,Diplophase,Metaphase,Anaphase,Telophase,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2150,Entertainment: Books,easy,"Wer hat ""Eine Geschichte aus zwei Städten"" geschrieben?",Charles Dickens,Charles Darwin,Mark Twain,Roald Dahl,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2151,Entertainment: Japanese Anime & Manga,easy,Wie lautet der Name von JoJo's Bizarre Adventure Teil 5?,Vento Aureo,Vento Oreo,Vanto Aureo,Vento Eureo,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2152,Entertainment: Video Games,hard,Welches Retro-Videospiel wurde zuerst veröffentlicht?,Space Invaders,Galaga,Pac-Man,Asteroiden,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2153,Entertainment: Video Games,easy,"Wie heißt das Update von ""Team Fortress 2"", mit dem es Free-to-play wurde?",Über Update,Pyromania Update,Mann-Conomy Update,Ingenieur Update,2022-09-03 11:47:28.0,2022-09-03 11:47:28.0
2154,History,medium,Die Sämaschine wurde von welchem britischen Erfinder erfunden?,Jethro Tull,Charles Babbage,Isaac Newton,J.J. Thomson,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
2155,Entertainment: Video Games,easy,Bei welchem Unternehmen hat Gabe Newell vor der Gründung der Valve Corporation gearbeitet?,Microsoft,Apfel,Google,Yahoo,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
2156,Entertainment: Video Games,easy,"Welcher griechische Buchstabe steht für das ""Half-Life""-Logo?",Lambda,Omega,Alpha,Sigma,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
2157,General Knowledge,easy,Mit welchem Unternehmen hat Valve bei der Entwicklung der Vive zusammengearbeitet?,HTC,Oculus,Google,Razer,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
2158,Entertainment: Music,hard,"Wer hat 1975 das Album ""Captain Fantastic and the Brown Dirt Cowboy"" aufgenommen?",Elton John,John Denver,Billy Joel,Joe Cocker,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
2159,Entertainment: Video Games,easy,Welches Spiel wurde NICHT über Crowdfunding finanziert?,Betritt den Kerker,Stadt Salem,Undertale,Turm vereinen,2022-09-03 11:47:29.0,2022-09-03 11:47:29.0
